name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
dian swastatika sentosa,dss.co.id,1996.0,oil & energy,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/dian-swastatika-sentosa,408,473
icon+,iconpln.co.id,2000.0,telecommunications,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/icon-,408,602
kompas tv,kompas.tv,2010.0,broadcast media,1001 - 5000,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/kompas-tv,405,889
femina group,feminagroup.com,1972.0,publishing,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/femina-group,403,1411
star energy,starenergy.co.id,2003.0,oil & energy,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/star-energy,390,734
berca hardayaperkasa,berca.co.id,1990.0,information technology and services,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/berca-hardayaperkasa,388,960
pt. mora telematika indonesia,moratelindo.co.id,2000.0,telecommunications,1001 - 5000,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-mora-telematika-indonesia,385,601
pt grahawita santika (santika hotels & resorts),santika.com,1981.0,hospitality,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-grahawita-santika,382,1058
global tv,globaltv.co.id,1998.0,broadcast media,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/global-tv,381,1206
pt pupuk kalimantan timur,pupukkaltim.com,1977.0,chemicals,1001 - 5000,"bontang, kalimantan timur, indonesia",indonesia,linkedin.com/company/pt-pupuk-kalimantan-timur,381,670
ajb bumiputera 1912,bumiputera.com,1912.0,insurance,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ajb-bumiputera-1912,374,625
holcim indonesia,holcim.co.id,1971.0,building materials,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/holcim-indonesia,374,660
pt pupuk sriwidjaja palembang,pusri.co.id,1959.0,chemicals,1001 - 5000,"palembang, sumatera selatan, indonesia",indonesia,linkedin.com/company/pt-pupuk-sriwidjaja-palembang,373,691
sinarmas msig life,sinarmasmsiglife.co.id,1985.0,insurance,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-asuransi-jiwa-sinarmas-msig-sinarmas-msig-life-,372,722
celebrity fitness,celebrityfitness.com,2003.0,"health, wellness and fitness",1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/celebrity-fitness,370,950
pt tempo scan pacific tbk,thetempogroup.com,1953.0,pharmaceuticals,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-tempo-scan-pacific-tbk,370,630
pt. sukanda djaya - diamond cold storage,sukandadjaya.com,1978.0,consumer goods,1001 - 5000,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/diamond-cold-storage,369,712
asian agri,asianagri.com,1979.0,farming,1001 - 5000,"medan, sumatera utara, indonesia",indonesia,linkedin.com/company/asian-agri,368,722
bentoel group - a member of british american tobacco,bentoelgroup.com,1930.0,tobacco,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bentoel-group,367,720
pt bank keb hana indonesia,myhana.co.id,,banking,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-bank-hana,367,570
pt asuransi sinar mas,sinarmas.co.id,,insurance,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-asuransi-sinar-mas,365,758
ministry of transportation republic indonesia,dephub.go.id,,government administration,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ministry-of-transportation-republic-indonesia,361,458
cnn indonesia,cnnindonesia.com,2014.0,broadcast media,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/cnn-indonesia,360,561
pt saptaindra sejati,saptaindra.co.id,1991.0,mining & metals,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-saptaidra-sejati,354,635
ministry of trade republic of indonesia,depdag.go.id,,government administration,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ministry-of-trade-republic-of-indonesia,353,530
pt tigaraksa satria tbk,tigaraksa.co.id,1988.0,consumer goods,1001 - 5000,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-tigaraksa-satria-tbk,352,750
sophie paris,sophieparis.com,1995.0,apparel & fashion,1001 - 5000,"selatan, east java, indonesia",indonesia,linkedin.com/company/sophie-paris,352,707
rsm indonesia,rsmindonesia.id,1985.0,accounting,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/rsm-indonesia,351,1046
rumah zakat indonesia,rumahzakat.org,1998.0,non-profit organization management,1001 - 5000,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/rumah-zakat-indonesia,350,454
angkasa pura | airports,angkasapura1.co.id,1962.0,airlines/aviation,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/angkasa-pura-airports,350,544
pt infomedia solusi humanika (ish),ish.co.id,2012.0,human resources,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-infomedia-solusi-humanika,350,635
bpjs kesehatan,bpjs-kesehatan.go.id,,insurance,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bpjs-kesehatan,349,536
yogyakarta state university,uny.ac.id,1962.0,higher education,1001 - 5000,"daerah istimewa yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/yogyakarta-state-university,346,409
pt berau coal,beraucoal.co.id,1983.0,mining & metals,1001 - 5000,,indonesia,linkedin.com/company/pt-berau-coal,342,667
bisnis indonesia daily,bisnis.com,1985.0,information services,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bisnis-indonesia-daily,342,592
sale stock,salestockindonesia.com,2014.0,internet,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sale-stock,341,542
universitas multimedia nusantara,umn.ac.id,2005.0,education management,1001 - 5000,"tangerang, banten, indonesia",indonesia,linkedin.com/company/universitas-multimedia-nusantara,338,702
"sany heavy industry co., ltd.",sanyglobal.com,1989.0,construction,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sany-heavy-industry-co-ltd-,335,572
pt astra international tbk - honda,astramotor.co.id,1970.0,automotive,1001 - 5000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-astra-international-tbk---honda,334,609
"pt industri telekomunikasi indonesia (persero)/inti, pt",inti.co.id,1974.0,telecommunications,501 - 1000,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/pt-industri-telekomunikasi-indonesia-persero-inti-pt,331,711
skk migas,skkmigas.go.id,2013.0,oil & energy,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/skk-migas,330,488
indonesia stock exchange,idx.co.id,1992.0,financial services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indonesia-stock-exchange,325,616
universitas lampung,unila.ac.id,,education management,501 - 1000,"lampang, sulawesi selatan, indonesia",indonesia,linkedin.com/company/universitas-lampung,325,414
pt multipolar technology tbk,multipolar.com,1975.0,information technology and services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-multipolar-technology,323,722
indonusa telemedia | transvision,transvision.co.id,2013.0,broadcast media,501 - 1000,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/indonusa-telemedia-transvision,322,558
pt. mandala multifinance tbk,mandalafinance.com,1997.0,financial services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-mandala-multifinance-tbk,322,635
pt tempo inti media tbk,tempo.co,1971.0,media production,501 - 1000,"jaya, sulawesi selatan, indonesia",indonesia,linkedin.com/company/pt-tempo-inti-media-tbk,322,702
soho global health,sohoglobalhealth.com,,pharmaceuticals,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/soho-global-health,321,718
pt axis telekom indonesia,axisworld.co.id,,telecommunications,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-axis-telekom-indonesia,321,1111
pt timas suplindo,timas.com,1991.0,oil & energy,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-timas-suplindo,319,733
bina sarana informatika (bsi),bsi.ac.id,,higher education,501 - 1000,"cawang, jakarta, indonesia",indonesia,linkedin.com/company/bina-sarana-informatika-bsi-,318,548
pt. sari coffee indonesia (starbucks indonesia),starbucks.co.id,2002.0,food & beverages,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--sari-coffee-indonesia,315,914
bhinneka.com,bhinneka.com,1993.0,retail,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bhinneka-com,315,630
pt wahana ottomitra multiartha tbk,wom.co.id,,financial services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-wahana-ottomitra-multiartha-tbk,312,693
pt. asuransi jiwasraya,jiwasraya.co.id,1859.0,insurance,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-asuransi-jiwasraya,312,423
"indofood sukses makmur tbk, division bogasari flour mills",bogasari.com,1971.0,food production,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indofood-sukses-makmur-tbk-division-bogasari-flour-mills,312,588
mataharimall.com,mataharimall.com,2015.0,retail,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mataharimall-com,312,609
panin dai-ichi life,panindai-ichilife.co.id,,insurance,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/panin-dai-ichi-life,310,531
yayasan inovasi pemerintahan daerah,yipd.or.id,2003.0,non-profit organization management,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/yayasan-inovasi-pemerintahan-daerah,309,337
pt kino indonesia tbk,kino.co.id,1991.0,consumer goods,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-kinocare-era-kosmetindo,308,691
indomaret group,indomaretgroup.com,1988.0,retail,501 - 1000,"utara, east java, indonesia",indonesia,linkedin.com/company/career-indomaret-group,307,501
pt bukit asam (persero) tbk,ptba.co.id,1981.0,mining & metals,501 - 1000,"sumatera selatan, south sumatra, indonesia",indonesia,linkedin.com/company/pt-bukit-asam-persero-tbk,302,550
mandiri sekuritas,mandirisekuritas.co.id,2000.0,investment banking,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mandiri-sekuritas,300,590
pt sampoerna agro tbk,sampoernaagro.com,1989.0,farming,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-sampoerna-agro-tbk,297,440
pt. mastersystem infotama,mastersystem.co.id,1994.0,information technology and services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--mastersystem-infotama,297,663
pt indocement tunggal prakarsa tbk. - heidelbergcement group,indocement.co.id,1985.0,building materials,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-indocement-tunggal-prakarsa-tbk---heidelbergcement-group,296,580
tower bersama group,tower-bersama.com,,telecommunications,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.tower-bersama-group,293,531
pt rekan usaha mikro anda (ruma),mapan.id,2009.0,information technology and services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mapan-pt-ruma,292,475
bank mayapada int. tbk.,bankmayapada.com,1992.0,banking,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bank-mayapada-int.-tbk.,291,526
pt acset indonusa tbk,acset.co,1995.0,construction,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-acset-indonusa-tbk,289,492
"pt. multistrada arah sarana, tbk",multistrada.co.id,,automotive,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-multistrada-arah-sarana-tbk,288,530
pt lautan luas tbk,lautan-luas.com,1951.0,chemicals,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-lautan-luas-tbk,288,604
"lion super indo, pt",superindo.co.id,1997.0,retail,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/lion-super-indo-pt,287,594
ayana resort and spa bali,ayanaresort.com,1996.0,hospitality,501 - 1000,"jimbaran, bali, indonesia",indonesia,linkedin.com/company/ayana-resort-and-spa-bali,285,733
pt. control systems arena para nusa,ptcs.co.id,1980.0,industrial automation,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-control-systems,284,526
the jakarta post,thejakartapost.com,1983.0,newspapers,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/the-jakarta-post,284,704
bumn insight,bumninsight.co.id,2014.0,publishing,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bumn-insight,283,294
"pt darma henwa, tbk",ptdh.co.id,,mining & metals,501 - 1000,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-darma-henwa-tbk,282,698
pt anugerah pharmindo lestari,aplcare.com,1985.0,pharmaceuticals,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-apl-zuellig-pharma-company-,282,478
pt intraco penta tbk,intracopenta.com,1970.0,business supplies and equipment,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-intraco-penta-tbk-,281,621
universitas mulawarman,unmul.ac.id,,higher education,501 - 1000,"samarinda, kalimantan timur, indonesia",indonesia,linkedin.com/company/universitas-mulawarman,280,329
pt. metra digital media,mdmedia.co.id,2013.0,marketing and advertising,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-metra-digital-media,280,424
pt datacomm diangraha,datacomm.co.id,1990.0,information technology and services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-datacomm-diangraha,279,516
kudo - pt kudo teknologi indonesia,kudo.co.id,2014.0,consumer services,501 - 1000,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/kudo,279,427
telin (pt telekomunikasi indonesia international),telin.co.id,2007.0,telecommunications,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/telkom-international,277,438
pt vads indonesia,vads.co.id,2008.0,outsourcing/offshoring,501 - 1000,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-vads-indonesia,276,575
datascrip,datascrip.com,1969.0,business supplies and equipment,501 - 1000,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/datascrip,275,461
indomobil nissan,indomobilnissan.co.id,1989.0,automotive,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indomobil-nissan,274,470
prasetiya mulya business school,pmbs.ac.id,,education management,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/prasetiya-mulya-business-school,272,618
linknet - first media,firstmedia.com,,entertainment,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/link-net,266,449
rtv (rajawali televisi),rtv.co.id,2009.0,broadcast media,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/rtv---rajawali-televisi,265,443
pt. k-link indonesia,k-link.co.id,2002.0,"health, wellness and fitness",501 - 1000,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-k-link-indonesia,264,320
pt. central santosa finance,csf.co.id,2010.0,financial services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-central-santosa-finance,260,496
pt arutmin indonesia,arutmin.com,1981.0,mining & metals,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-arutmin-indonesia,260,553
pt. supraco indonesia,radiant.co.id,1978.0,oil & energy,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-supraco-indonesia,260,573
jd.id,jd.id,2015.0,internet,501 - 1000,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/jd-id,259,367
the asean secretariat,asean.org,1967.0,non-profit organization management,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/the-asean-secretariat,259,601
pt avrist assurance,avrist.com,1975.0,insurance,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/avristassurance,257,495
pt. mitra pinasthika mustika rent (mpm rent),mpm-rent.com,2008.0,automotive,501 - 1000,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/pt-mitra-pinasthika-mustika-rent-mpm-rent-,257,402
pt. finansia multi finance,finansia.com,1994.0,financial services,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-finansia-multi-finance,256,517
satya wacana christian university,uksw.edu,1956.0,higher education,501 - 1000,"salatiga, jawa tengah, indonesia",indonesia,linkedin.com/company/satya-wacana-christian-university,256,464
pt. tiga pilar sejahtera food tbk.,tigapilar.com,1959.0,food & beverages,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-tiga-pilar-sejahtera-food-tbk-,254,463
pt. bakrie telecom tbk,myesia.com,1993.0,telecommunications,501 - 1000,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-bakrie-telecom-tbk,253,1118
