name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
jentrikon perunding sdn bhd,jentrikon.com.my,1978.0,construction,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/jentrikon-perunding-sdn-bhd,11,26
brightan system,,,information technology and services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/brightansystem,11,11
perunding nfl sdn. bhd. (pnfl),pnfl.com.my,1972.0,construction,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/perunding-nfl-sdn-bhd-,11,46
prestar storage system sdn bhd,prestar.com.my,,warehousing,11 - 50,"rawang, selangor, malaysia",malaysia,linkedin.com/company/prestar-storage-system-sdn-bhd,11,25
coraza,coraza.in,,legal services,11 - 50,"nibong tebal, pulau pinang, malaysia",malaysia,linkedin.com/company/coraza,11,16
dimsum.my,dimsum.my,2016.0,entertainment,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/dimsummy,11,11
tractors malaysia,,,civil engineering,11 - 50,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/tractors-malaysia,11,67
yayasan sabah group,,,biotechnology,11 - 50,"kota kinabalu, sabah, malaysia",malaysia,linkedin.com/company/yayasan-sabah-group,11,15
iev group,,1987.0,oil & energy,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/iev-group,11,19
securiforce logistic sdn bhd,securiforce.com.my,,logistics and supply chain,11 - 50,"sepang, selangor, malaysia",malaysia,linkedin.com/company/securiforce-logistic-sdn-bhd,11,15
perlis,perlis-aal.com,2010.0,medical devices,11 - 50,"kangar, perlis, malaysia",malaysia,linkedin.com/company/perlis,11,14
malaysia property incorporated,malaysiapropertyinc.com,2008.0,real estate,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/malaysia-property-incorporated,11,32
jcy models sdn bhd,jcymodels.com,2008.0,motion pictures and film,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/now-modeling-agentz,11,17
puncak jaya petroleum sdn bhd,puncakjaya.com,2007.0,oil & energy,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/puncak-jaya-petroleum-sdn-bhd,11,22
lay hong berhad,layhong.com.my,,food production,11 - 50,"klang, selangor, malaysia",malaysia,linkedin.com/company/lay-hong-berhad,11,15
wealth mastery academy,wealthmasteryacademy.com,2009.0,professional training & coaching,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/wealth-mastery-academy,11,30
kensington trust group,kensington-trust.com,,financial services,11 - 50,,malaysia,linkedin.com/company/kensington-trust-group,11,12
teck guan holdings sdn bhd,teckguan.com,,real estate,11 - 50,"tawau, sabah, malaysia",malaysia,linkedin.com/company/teck-guan-holdings-sdn-bhd,11,14
golden fresh sdn bhd,fresh.com.my,,food production,11 - 50,"butterworth, penang, malaysia",malaysia,linkedin.com/company/golden-fresh-sdn-bhd,11,23
johor bahru flour mill sdn bhd,jbfm.com.my,,food production,11 - 50,"pasir gudang, johor, malaysia",malaysia,linkedin.com/company/johor-bahru-flour-mill-sdn-bhd,11,13
pembinaan jaya zira sdn. bhd.,pjzsb.com,1994.0,construction,11 - 50,"ampang, selangor, malaysia",malaysia,linkedin.com/company/pjzsb,11,20
president college,,,insurance,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/president-college,11,14
redberry contact center sdn bhd,redberrycc.com,2000.0,telecommunications,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/redberry-contact-center-sdn-bhd,11,25
cp world,cpworldgroup.com,,package/freight delivery,11 - 50,"taman intan, johor, malaysia",malaysia,linkedin.com/company/cp-world,11,19
benalec sdn. bhd.,,,civil engineering,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/benalec-sdn-bhd-,11,17
fmc wellhead equipment sdn bhd,,,consumer goods,11 - 50,"gelang patah, johor, malaysia",malaysia,linkedin.com/company/fmc-wellhead-equipment-sdn-bhd,11,19
paling industries sdn bhd,paling.com.my,1971.0,plastics,11 - 50,,malaysia,linkedin.com/company/paling-industries-sdn-bhd,11,21
imeus sdn. bhd.,imeus.com,2010.0,information technology and services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/imeus,11,18
munivac sdn. bhd.,m-univac.com.my,,electrical/electronic manufacturing,11 - 50,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/munivac-sdn-bhd-,11,26
success electronics & transformer manufacturer sdn bhd,succcess.com.my,,electrical/electronic manufacturing,11 - 50,"sungai buloh, selangor, malaysia",malaysia,linkedin.com/company/success-electronics-&-transformer-manufacturer-sdn-bhd,11,14
synergy log-in systems (a secure earth technologies pte ltd company),synlog.net,1998.0,information technology and services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/synergy-log-in-systems-a-globsyn-group-company-,11,53
tricomas marketing sdn bhd,tricomas.com,1986.0,business supplies and equipment,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/tricomas-marketing-sdn-bhd,11,14
permodalan risda berhad,prb-risda.com.my,,capital markets,11 - 50,"ampang, selangor, malaysia",malaysia,linkedin.com/company/permodalan-risda-berhad,11,11
kperak implementation and coordination corporation,kperak.com.my,2006.0,information technology and services,11 - 50,"ipoh, perak, malaysia",malaysia,linkedin.com/company/kperak-implementation-and-coordination-corporation,11,21
uhy malaysia,uhy.com.my,1986.0,financial services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/uhy-malaysia,11,45
om technologies sdn bhd,omtechnologies.com.my,2006.0,computer software,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/om-technologies-sdn-bhd,11,16
vivatel cheras,vivatel.com.my,,hospitality,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/vivatel-cheras,11,27
axcelasia inc,axcelasia.com,2015.0,management consulting,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/axcelasia-inc,11,19
softinn,mysoftinn.com,2013.0,internet,11 - 50,"bukit beruang, johor, malaysia",malaysia,linkedin.com/company/softinn,11,21
ctrm aviation sdn bhd,ctrmaviation.com,1990.0,airlines/aviation,11 - 50,"melaka, melaka, malaysia",malaysia,linkedin.com/company/ctrm-aviation-sdn-bhd,11,41
talentwork,talentwork.com,2011.0,staffing and recruiting,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/talentwork,11,27
y us sdn bhd,evenesis.com,2010.0,computer software,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/y-us-sdn-bhd,11,35
sushivid,sushivid.com,2015.0,marketing and advertising,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/sushivid,11,16
temporal brand consulting,,,management consulting,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/temporal-brand-consulting,11,18
frontier digital ventures,frontierdv.com,2014.0,internet,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/frontier-digital-ventures,11,19
jobspeed hr consulting,jobspeedhr.com,2009.0,human resources,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/jobspeed-hr-consulting,11,23
harta maintenance,harta.com.my,1980.0,facilities services,11 - 50,"batu caves, selangor, malaysia",malaysia,linkedin.com/company/harta-maintenance,11,14
originex networks sdn bhd,originex.com.my,,computer & network security,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/originex-networks-sdn-bhd,11,28
fotia solutions sdn bhd,fotia.com.my,2016.0,information technology and services,11 - 50,"batu caves, selangor, malaysia",malaysia,linkedin.com/company/fotia-solutions-sdn-bhd,11,11
mawar renal medical centre,mawar.com.my,,hospital & health care,11 - 50,"seremban, negeri sembilan, malaysia",malaysia,linkedin.com/company/mawar-renal-medical-centre,11,18
hg power transmission sdn bhd.,hgpt.my,,oil & energy,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/hg-power-transmission-sdn-bhd-,11,27
amazin'graze,amazingraze.co,2015.0,food & beverages,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/amazin-graze,11,23
jabatan meteorologi malaysia,,,public policy,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/jabatan-meteorologi-malaysia,11,15
suez capital sdn. bhd.,suezcap.com.my,2000.0,real estate,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/suez-domain-sdn-bhd,11,15
econpile holdings berhad,econpile.com.my,,civil engineering,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/econpile-holdings-berhad,11,25
forensic services (m) sdn. bhd.,forensic.cc,1986.0,insurance,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/forensic-services-m-sdn.-bhd.,11,13
star solutions (m) sdn. bhd,starsolutions.com.my,1998.0,marketing and advertising,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/star-solutions-m-sdn.-bhd,11,35
italent management,italent.my,2009.0,information technology and services,11 - 50,,malaysia,linkedin.com/company/italent-management,11,13
jkf industri sdn bhd,jkf.com.my,1957.0,mechanical or industrial engineering,11 - 50,"seremban, negeri sembilan, malaysia",malaysia,linkedin.com/company/jkf-industri-sdn-bhd,11,16
suzuki malaysia automobile sdn bhd.,suzuki.net.my,,automotive,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/suzuki-malaysia-automobile-sdn-bhd-,11,34
meiden malaysia sdn bhd,meiden.com.my,,construction,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/meiden-malaysia-sdn-bhd,11,19
ken holdings berhad,kenholdings.com.my,1980.0,real estate,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/ken-holdings-berhad,11,58
farmcochem sdn bhd,farmcochem.com,1984.0,chemicals,11 - 50,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/farmcochem-sdn-bhd,11,19
kesp sdn. bhd.,,,electrical/electronic manufacturing,11 - 50,"bayan lepas, penang, malaysia",malaysia,linkedin.com/company/kesp-sdn-bhd-,11,30
mitraland group of companies,mitraland.com.my,,construction,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/mitraland-group-of-companies,11,20
avicennia capital sdn bhd,,,financial services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/avicennia-capital-sdn-bhd,11,14
secm sdn bhd,,,construction,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/secm-sdn-bhd,11,14
asta chemicals sdn. bhd.,astachemicals.com,1974.0,chemicals,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/astachemicals,11,16
innov8tif solutions,innov8tif.com,2011.0,information technology and services,11 - 50,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/innov8tif-solutions,11,13
sime darby research sdn. bhd.,,,chemicals,11 - 50,"banting, selangor, malaysia",malaysia,linkedin.com/company/sime-darby-research-sdn-bhd-,11,45
asia tents arena sdn bhd,asiatentsarena.com,2013.0,events services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/asia-tents-arena-sdn-bhd,11,15
untold images kl,untoldimages.com.my,,marketing and advertising,11 - 50,,malaysia,linkedin.com/company/untold-images-kl,11,37
thelorry.com,thelorry.com,2014.0,information technology and services,11 - 50,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/thelorry.com,11,24
conference connect sdn bhd,conferenceconnect.net,2013.0,telecommunications,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/conference-connect-sdn-bhd,11,24
cse group,cse.com.my,1985.0,automotive,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/cse-automotive-technologies-sdn-bhd,11,15
brainy bunch international islamic montessori,brainybunch.com,2010.0,education management,11 - 50,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/brainy-bunch-inc,11,20
ht consulting (asia) sdn bhd,htasia.com,1989.0,information technology and services,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/ht-consulting-asia-sdn-bhd,11,33
vantage steel works sdn bhd,vantageco.com.my,1996.0,mechanical or industrial engineering,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/vantage-steel-works-sdn-bhd,11,26
p.t. borneo resources international,borneoresources.com,2010.0,oil & energy,11 - 50,"selatan, penang, malaysia",malaysia,linkedin.com/company/p.t.-borneo-resources-international,11,13
gsi apac,gsiasia.net,1995.0,machinery,11 - 50,"sempang ampat, melaka, malaysia",malaysia,linkedin.com/company/gsi-apac,11,14
fitters engineering sdn. bhd.,,,mechanical or industrial engineering,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/fitters-engineering-sdn-bhd-,11,16
foodpanda malaysia,foodpanda.my,,internet,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/foodpanda-malaysia,11,32
usains infotech sdn bhd,coe-ee.com,,electrical/electronic manufacturing,11 - 50,"bayan lepas, penang, malaysia",malaysia,linkedin.com/company/usains-infotech-sdn-bhd,10,41
scomi kmc sdn bhd,,,oil & energy,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/scomi-kmc-sdn-bhd,10,25
china state construction engineering (m) sdn bhd,,2013.0,construction,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/china-state-construction-engineering-m-sdn-bhd,10,17
gtc,my-gtc.com,,accounting,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/gtc_2,10,16
environmental science (m) sdn. bhd.,esm.com.my,1992.0,environmental services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/environmental-science-m-sdn.-bhd.,10,16
acr re takaful mea,acrretakaful.com,2008.0,insurance,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/acr-re-takaful-mea,10,38
glocomp systems sdn. bhd.,,,information technology and services,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/glocompsystems,10,24
igen technology (m) sdn bhd,myigen.com,2003.0,computer software,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/igen-technology-m-sdn-bhd,10,19
pcss consultancy,pcss.com.my,2005.0,management consulting,11 - 50,"kuching, sarawak, malaysia",malaysia,linkedin.com/company/pcss-consultancy-sdn-bhd,10,12
icontro software sdn bhd,icontro.com,1995.0,computer software,11 - 50,"damansara, selangor, malaysia",malaysia,linkedin.com/company/icontro-software-sdn-bhd,10,22
acre works sdn bhd,,2004.0,civil engineering,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/awsb,10,15
geno hotel,genohotel.com,2015.0,hospitality,11 - 50,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/geno-hotel,10,13
tandemic,tandemic.com,2010.0,think tanks,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/tandemic,10,116
asian pac holdings berhad,asianpac.com.my,1913.0,real estate,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/asian-pac-holdings-berhad,10,14
matchlink staffing solutions,matchlink.com.my,1996.0,staffing and recruiting,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/matchlink-staffing,10,14
eik engineering sdn bhd,eikengineering.com,,construction,11 - 50,"nusajaya, johor, malaysia",malaysia,linkedin.com/company/eik-engineering-sdn-bhd,10,20
res malaysia sdn bhd,resmal.com,1983.0,printing,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/res-malaysia-sdn-bhd,10,28
univacco technology (m) sdn. bhd.,univacco.com,2001.0,printing,11 - 50,,malaysia,linkedin.com/company/univacco-technology-m-sdn-bhd-,10,11
oriental summit industries sdn. bhd.,osisb.com.my,,automotive,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/oriental-summit-industries-sdn-bhd-,10,24
tc itech sdn. bhd.,,,information services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tc-itech-sdn-bhd,10,24
see hoy chan facilities management sdn bhd,,,facilities services,11 - 50,"kuala selangor, selangor, malaysia",malaysia,linkedin.com/company/see-hoy-chan-facilities-management-sdn-bhd,10,19
adsvokat,adsvokat.com,2017.0,marketing and advertising,11 - 50,"selatan, penang, malaysia",malaysia,linkedin.com/company/adsvokat,10,11
arachem (m) sdn bhd,arachem.com.my,,environmental services,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/arachem-m-sdn-bhd,10,18
sisma auto,sismaauto.com,,automotive,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/sisma-auto,10,12
gameka sdn bhd,gameka.my,2015.0,computer games,11 - 50,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/gameka-sdn-bhd,10,12
hafele (m) sdn bhd,hafele.com.my,1993.0,building materials,11 - 50,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/hafele-m-sdn-bhd,10,16
hitachi sunway data centre services,,,information technology and services,11 - 50,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/hitachi-sunway-data-centre-services,10,16
